key,cpu_number,total,user,system,idle,nice,iowait,irq,softirq,steal,guest,guest_nice,iteration&time
cpu_number,0,7.4,5.1,1.2,92.6,0.0,0.0,0.0,1.2,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,1,1.4,1.0,0.4,98.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,2,7.8,6.4,1.3,92.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,3,0.4,0.3,0.1,99.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,4,0.9,0.1,0.6,99.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,6,6.4,5.4,0.9,93.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,7,4.2,3.3,0.9,95.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1:1667129534.4610574
cpu_number,0,34.5,16.2,7.9,65.5,0.0,3.1,0.0,7.3,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,1,12.6,2.9,2.8,87.4,0.0,2.7,0.0,4.1,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,2,16.2,6.3,6.3,83.8,0.0,3.3,0.0,0.3,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,3,5.9,3.0,1.7,94.1,0.0,0.0,0.0,1.2,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,4,17.1,7.8,7.5,82.9,0.0,1.8,0.0,0.0,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,5,7.7,3.6,3.8,92.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,6,8.8,2.9,5.1,91.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,7,2.5,1.1,1.4,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2:1667129554.7299736
cpu_number,0,35.0,14.1,7.5,65.0,0.0,6.7,0.0,6.8,0.0,0.0,0.0,3:1667129574.9867103
cpu_number,1,15.9,6.7,4.1,84.1,0.0,0.3,0.0,4.7,0.0,0.0,0.0,3:1667129574.9867103
cpu_number,2,18.2,7.1,5.9,81.8,0.0,4.5,0.0,0.7,0.0,0.0,0.0,3:1667129574.9867103
cpu_number,3,2.1,0.5,1.1,97.9,0.0,0.2,0.0,0.3,0.0,0.0,0.0,3:1667129574.9867103
cpu_number,4,12.3,6.1,5.4,87.7,0.0,0.8,0.0,0.0,0.0,0.0,0.0,3:1667129574.9867103
cpu_number,5,2.3,0.7,1.5,97.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3:1667129574.9867103
cpu_number,6,10.8,3.0,5.3,89.2,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3:1667129574.9867103
cpu_number,7,11.6,5.3,5.9,88.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3:1667129574.9867103
